,CustomerID,Age,Gender,Occupation,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,PreferredInvestmentType,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,Invest_class,Spend_class
3680,2160,40,F,Teacher,218.7125932,15,339.3624415,447.8053271,173.2009133,Stocks,0.119405657,Long-term,Medium,False,False,False,817,40665.64128,1,0
3681,3841,41,M,Teacher,1032.817071,5,364.8196393,189.3703369,191.9431877,Mutual Funds,0.392973431,Long-term,Low,False,False,True,542,34104.40626,2,2
3682,1198,25,F,Clerk,306.8232606,18,298.4799298,299.2624096,262.4244351,Mutual Funds,0.215577638,Long-term,Low,True,False,True,570,32981.91655,2,2
3683,2809,27,F,Nurse,309.0885728,16,340.3524782,524.7663895,221.977478,Stocks,0.254341316,Short-term,High,True,True,False,806,45253.96335,1,0
3684,954,62,M,Doctor,1037.164514,4,518.1172673,192.7225681,361.9080776,Real Estate,0.488742099,Long-term,Medium,True,False,False,730,101126.5775,0,1
3685,2182,34,F,Nurse,293.1403017,17,330.0410981,581.0562752,201.22464,Real Estate,0.20143512,Short-term,High,False,False,True,831,41377.18909,1,0
3686,3698,38,M,Clerk,1009.282816,4,263.0244929,109.4378057,239.4775666,Bonds,0.438874097,Long-term,Medium,False,False,True,511,42403.67528,1,0
3687,1384,21,F,Nurse,281.0591165,15,343.9274727,213.3710534,230.1773475,Bonds,0.236520029,Short-term,Medium,True,False,True,604,32410.81374,2,2
3688,871,57,M,Lawyer,1119.168132,4,568.0159885,186.9697572,419.3419099,Stocks,0.5358639,Long-term,Medium,False,False,False,796,105609.1657,0,1
3689,329,61,M,Engineer,971.4103405,4,456.1468806,102.0808228,346.3363268,Real Estate,0.439567225,Long-term,Medium,True,True,False,732,100238.8532,0,1
3690,3630,36,M,Teacher,922.1297417,2,332.7305501,247.7817731,183.4454934,Mutual Funds,0.35741564,Long-term,Low,False,False,True,652,41783.68316,1,0
3691,687,57,M,Doctor,1035.630245,3,445.6452977,189.3290617,399.8477097,Real Estate,0.50577819,Long-term,Medium,True,True,True,753,100138.5871,0,1
3692,3977,27,M,Nurse,970.9904691,7,348.696409,310.9187228,264.9801701,Mutual Funds,0.36296287,Long-term,Low,False,False,True,540,40646.90617,1,0
3693,2582,37,F,Clerk,209.5765698,11,266.5395867,396.9924094,218.3893608,Stocks,0.186241374,Short-term,High,True,False,True,661,33512.73937,2,2
3694,3061,36,M,Nurse,1001.388528,6,354.5485911,221.7974292,230.1531569,Bonds,0.386170175,Long-term,Low,False,False,True,526,32768.08673,2,2
3695,2075,37,F,Clerk,309.7201596,14,381.3899714,471.7269762,232.5507393,Real Estate,0.193562555,Short-term,Low,False,False,False,707,37221.84206,1,0
3696,3734,25,F,Clerk,997.5370264,10,299.911885,152.7322976,179.6237193,Mutual Funds,0.384549314,Long-term,Low,True,True,True,557,39268.20133,1,0
3697,2840,30,M,Teacher,361.6338945,14,306.5188113,550.2507267,246.0658448,Real Estate,0.130997081,Short-term,High,False,False,True,722,44810.79796,1,0
3698,2915,31,M,Nurse,323.7886426,15,291.909363,499.7229728,161.9819346,Stocks,0.233183006,Short-term,High,False,True,False,722,36425.41621,1,0
3699,54,54,F,Doctor,959.3901364,4,505.7854309,176.087641,369.1574157,Real Estate,0.537518657,Long-term,Medium,True,True,False,709,95149.65431,0,1
3700,3953,30,M,Clerk,1059.233409,3,377.9884342,182.0447109,188.2622469,Mutual Funds,0.388797845,Short-term,Medium,True,True,True,560,41698.20326,1,0
3701,929,65,M,Engineer,970.2493459,6,482.9994689,106.1530602,474.7303757,Stocks,0.459659139,Long-term,Medium,True,True,True,714,97207.82954,0,1
3702,2201,28,M,Nurse,296.9466169,11,332.4680703,537.9443976,108.8404431,Stocks,0.191862257,Short-term,Low,False,False,False,746,36930.76535,1,0
3703,850,63,F,Lawyer,1123.361349,1,403.0288909,241.2665252,514.9218616,Real Estate,0.512879407,Long-term,Medium,True,False,True,722,101049.3124,0,1
3704,882,65,M,Engineer,941.6450333,6,497.1959474,212.9930797,428.1844993,Real Estate,0.530279021,Long-term,Medium,True,True,True,769,110345.3364,0,1
3705,639,52,F,Lawyer,955.7271012,6,450.8853266,137.4593916,456.7647598,Stocks,0.511696887,Long-term,High,True,True,True,657,100266.8115,0,1
3706,3049,30,M,Clerk,972.748532,8,277.2706248,164.5003379,180.3856325,Mutual Funds,0.494015791,Long-term,Low,False,True,True,567,39607.50229,1,0
3707,3403,30,F,Nurse,922.7848407,2,330.2679424,189.8980469,224.946191,Mutual Funds,0.346587806,Short-term,Low,True,False,True,518,37699.31718,1,0
3708,970,64,M,Doctor,1100.658291,5,505.5942793,286.0689424,464.4650532,Stocks,0.488916114,Long-term,Medium,False,True,True,670,93797.51051,0,1
3709,2346,44,F,Teacher,371.5902291,15,324.7430823,519.985816,187.0054657,Real Estate,0.137968457,Short-term,High,False,False,False,627,41089.67809,1,0
3710,223,61,F,Engineer,1039.765153,5,401.2879702,184.1142149,372.8917974,Real Estate,0.614726931,Long-term,Medium,False,True,True,638,89280.05622,0,1
3711,3950,31,F,Nurse,1072.795613,3,282.4108722,312.5196263,231.465754,Bonds,0.431374992,Short-term,Medium,False,False,True,592,41611.90001,1,0
3712,3222,35,M,Nurse,981.3995436,6,262.0147266,211.8160466,201.5295971,Mutual Funds,0.413860646,Long-term,Low,True,False,False,536,47240.34357,1,0
3713,2476,31,M,Clerk,366.2638404,15,348.5718277,574.7626594,219.4603964,Stocks,0.244499761,Short-term,High,True,True,False,764,37954.29339,1,0
3714,666,61,M,Lawyer,1048.048697,8,472.0398261,217.6840319,414.2864108,Stocks,0.500121646,Short-term,Medium,True,True,True,721,105237.4777,0,1
3715,1614,30,F,Nurse,340.1005075,13,261.0261854,168.8977084,129.6519363,Mutual Funds,0.187829889,Long-term,Low,True,True,False,561,31197.56036,2,2
3716,349,56,M,Doctor,955.846238,1,550.6382427,186.2238498,459.1038683,Real Estate,0.536022797,Long-term,Medium,True,True,True,710,103270.7418,0,1
3717,1729,32,F,Nurse,257.8678075,14,281.7236916,203.2885573,202.1755316,Bonds,0.176599995,Long-term,Low,True,False,True,652,31342.57364,2,2
3718,2735,38,F,Teacher,321.8304763,11,252.7680172,435.6406928,235.2489292,Real Estate,0.186477305,Short-term,High,False,False,False,809,38755.64803,1,0
3719,295,61,M,Lawyer,1027.278158,4,504.8067465,278.2339201,284.3286388,Real Estate,0.442005928,Long-term,High,True,True,False,678,102837.0785,0,1
3720,3109,36,M,Teacher,973.7119732,4,330.5482586,207.5522858,106.7397597,Mutual Funds,0.435846286,Long-term,Low,True,True,True,498,34441.22396,2,2
3721,99,61,M,Engineer,980.9040196,5,533.1866748,191.3740216,424.0981166,Real Estate,0.488047118,Long-term,Medium,True,True,True,695,104875.1813,0,1
3722,1967,34,F,Clerk,352.4862512,13,329.1905885,202.9442973,195.9513339,Bonds,0.170500141,Long-term,Low,True,True,False,578,37258.89009,1,0
3723,2710,40,M,Nurse,290.8957289,12,339.9583026,532.808631,138.5179445,Real Estate,0.190012571,Short-term,High,True,True,False,710,38109.37564,1,0
3724,3492,28,M,Clerk,1105.920531,4,430.9670839,196.1166497,181.2239124,Mutual Funds,0.336248387,Long-term,Low,True,True,True,598,39391.11832,1,0
3725,1243,34,M,Teacher,346.3301113,12,216.996477,194.5197457,178.8684175,Mutual Funds,0.292875076,Long-term,Medium,True,False,True,624,29671.0543,2,2
3726,2024,31,F,Nurse,248.9201239,13,314.0985739,514.8607362,177.099142,Stocks,0.178115616,Long-term,High,True,True,True,701,43167.47375,1,0
3727,437,62,M,Engineer,1008.337627,6,528.1123464,184.9445927,402.0835411,Stocks,0.517108256,Long-term,Low,True,True,True,755,99144.36072,0,1
3728,366,58,F,Doctor,1068.184414,4,497.1949356,169.1612722,433.7589241,Real Estate,0.463046117,Long-term,High,False,True,True,709,96548.34708,0,1
3729,2997,38,M,Clerk,267.3889522,15,255.2448185,434.1623031,158.6874371,Real Estate,0.203828768,Short-term,Medium,False,False,False,724,41231.19421,1,0
3730,3696,25,F,Teacher,1024.524288,5,389.8542511,184.9537538,230.5811408,Bonds,0.342333164,Short-term,Low,True,True,True,548,40722.82323,1,0
3731,1236,34,F,Clerk,361.0215773,18,328.474865,186.7769983,145.3815862,Mutual Funds,0.229372371,Long-term,Low,True,True,False,575,30150.0717,2,2
3732,2678,38,F,Clerk,258.4390252,17,317.0336988,483.8246815,199.0186451,Real Estate,0.211740251,Short-term,Low,False,False,True,783,38292.5227,1,0
3733,1873,28,F,Teacher,336.3925165,12,337.610405,163.601199,224.5350176,Bonds,0.249241267,Long-term,Medium,True,True,True,688,33315.63078,2,2
3734,2065,32,M,Teacher,312.6646049,14,264.8371645,611.8574798,152.8338682,Real Estate,0.216019839,Short-term,High,False,False,True,710,54219.19708,1,0
3735,2427,40,M,Clerk,403.8718932,15,339.8928756,527.1698975,244.8789874,Stocks,0.133718898,Short-term,Low,True,True,False,699,45380.62616,1,0
3736,486,58,F,Engineer,1077.109754,4,591.542441,246.763697,389.2030286,Stocks,0.577478464,Short-term,Medium,True,True,True,635,101692.9605,0,1
3737,2655,27,F,Clerk,316.8339142,18,382.4130533,427.9611476,156.5797033,Real Estate,0.114948757,Short-term,Medium,False,False,False,800,38091.80272,1,0
3738,3419,29,F,Teacher,996.5085502,5,338.371904,181.0823901,205.8216728,Bonds,0.438738236,Long-term,Low,False,False,True,537,42815.68105,1,0
3739,1592,32,M,Nurse,319.8951388,17,325.8493242,297.6163425,283.5348536,Mutual Funds,0.217557563,Long-term,Low,True,False,True,580,23637.79219,2,2
3740,3056,41,F,Teacher,953.1789541,4,282.0943838,205.009243,110.6532871,Bonds,0.358066461,Long-term,Low,False,True,False,590,43075.17762,1,0
3741,3936,46,F,Nurse,965.3125288,4,337.9762503,167.3133382,206.2981086,Bonds,0.340037119,Short-term,Low,False,False,True,696,46456.92752,1,0
3742,2341,42,M,Clerk,365.5965684,16,338.1258422,584.4474509,153.1892659,Stocks,0.282214192,Short-term,Medium,True,False,False,728,35859.96761,2,2
3743,2066,37,F,Teacher,251.3051933,14,313.8571223,469.3753876,218.4138507,Stocks,0.208965192,Short-term,High,True,True,True,649,36746.68556,1,0
3744,2935,33,F,Nurse,286.9817995,15,262.2134096,488.9591193,154.5499308,Real Estate,0.270413078,Short-term,High,False,False,False,774,35412.71602,2,2
3745,2953,38,F,Clerk,268.5170265,14,254.4114604,523.3990643,196.991269,Real Estate,0.259174169,Short-term,Medium,False,True,False,745,43121.16052,1,0
3746,1993,34,F,Clerk,266.7084169,15,262.4900905,235.9457515,158.2476177,Bonds,0.148128692,Long-term,Low,True,True,False,651,34369.31907,2,2
3747,3610,27,M,Nurse,991.662506,0,379.9056374,197.1144686,199.0596092,Bonds,0.397229159,Long-term,Low,True,False,True,581,38407.26772,1,0
3748,3346,26,M,Teacher,1031.108019,6,248.785328,128.7061968,219.0959171,Bonds,0.380621967,Long-term,High,False,False,False,476,34448.76665,2,2
3749,3541,35,F,Clerk,963.8188823,3,387.5875791,222.8334288,209.1591507,Bonds,0.367456272,Short-term,Low,True,False,False,504,37724.84684,1,0
3750,1841,29,F,Teacher,358.4764142,19,320.8637175,198.377814,306.9151252,Mutual Funds,0.12799393,Long-term,Medium,True,True,True,540,26850.64358,2,2
3751,3690,31,F,Clerk,995.1464237,5,326.8255621,169.8898771,172.9348066,Bonds,0.399716051,Long-term,Low,True,True,True,547,40177.0918,1,0
3752,1166,31,M,Nurse,275.298742,17,345.8562041,222.3658058,229.8041459,Bonds,0.234700569,Long-term,Low,True,False,True,662,28029.23869,2,2
3753,2902,40,M,Nurse,282.1819517,13,322.7217619,490.7510268,156.7176375,Stocks,0.159615323,Long-term,High,False,False,False,763,43657.64591,1,0
3754,454,62,F,Lawyer,941.1770346,6,584.9757287,116.7671616,473.9364237,Real Estate,0.496529498,Long-term,Low,True,True,True,727,96497.47647,0,1
3755,210,52,M,Engineer,931.218967,7,603.5292791,187.9290388,472.3927872,Real Estate,0.506451037,Long-term,High,True,True,False,715,103552.2461,0,1
3756,3399,37,M,Clerk,1074.528572,2,309.0663229,224.1485461,161.7547517,Mutual Funds,0.330715507,Short-term,Low,False,False,True,592,41198.90107,1,0
3757,110,62,M,Engineer,1105.489097,7,449.2444589,166.9912481,392.3707107,Stocks,0.501569208,Long-term,Medium,False,True,True,676,103953.6823,0,1
3758,564,54,M,Doctor,1014.945934,6,513.5768383,236.3543685,422.799927,Real Estate,0.452030592,Long-term,High,True,True,True,728,107538.951,0,1
3759,539,64,F,Engineer,1049.901456,7,590.6177917,268.6205321,423.1865882,Stocks,0.411269188,Long-term,Medium,True,True,False,632,97896.25685,0,1
3760,999,65,F,Doctor,1001.241761,7,436.455432,175.1171926,365.6875131,Stocks,0.527470934,Long-term,Medium,True,True,True,771,101982.0479,0,1
3761,1310,32,F,Clerk,357.5979129,11,203.6198322,250.2114801,216.9853806,Mutual Funds,0.120477525,Long-term,Low,True,True,True,622,32818.38631,2,2
3762,1153,29,M,Nurse,283.3086722,15,258.5219669,232.7988316,129.6669866,Bonds,0.184769841,Long-term,Low,True,True,True,508,40295.88226,1,0
3763,572,62,F,Doctor,997.9874652,5,523.2881786,188.9749055,282.5012933,Stocks,0.469451172,Long-term,Medium,True,True,True,745,102141.5627,0,1
3764,1258,26,F,Teacher,288.9798956,14,331.2105221,253.8826588,196.2912942,Bonds,0.275180682,Short-term,Medium,True,False,True,585,25613.15808,2,2
3765,2524,38,F,Teacher,297.3642552,16,266.1754381,557.2124029,61.30125705,Real Estate,0.280823157,Short-term,Medium,False,True,False,731,44657.1219,1,0
3766,518,59,M,Doctor,912.1643057,5,504.2089613,251.8117714,352.5138053,Stocks,0.515686698,Long-term,Medium,True,True,True,686,99491.45743,0,1
3767,546,64,F,Engineer,1099.199892,3,600.4288691,164.184361,359.4747007,Stocks,0.486431488,Long-term,Medium,True,True,True,698,97624.79218,0,1
3768,3215,35,F,Teacher,1000.436788,5,350.9825486,114.1224868,258.6921063,Mutual Funds,0.368429419,Long-term,High,False,True,True,641,36587.57063,1,0
3769,3984,23,M,Teacher,889.1699117,5,458.6806916,81.84932664,181.244233,Bonds,0.339026913,Long-term,Low,True,False,True,483,39585.00778,1,0
3770,1038,19,F,Teacher,243.6027327,13,294.5649748,191.3972654,216.5722147,Bonds,0.252177799,Long-term,Low,False,True,True,591,34491.8336,2,2
3771,2306,44,M,Nurse,223.5904603,14,299.9737696,444.6103041,218.746311,Real Estate,0.191413549,Short-term,Medium,False,True,True,782,33675.56325,2,2
3772,923,61,F,Doctor,993.8724131,3,549.2039319,205.8234401,434.0622102,Stocks,0.497506946,Long-term,High,True,True,True,744,90983.33084,0,1
3773,3533,33,F,Clerk,994.5803227,4,276.6893188,116.9049107,212.1179901,Bonds,0.370216337,Long-term,Low,False,True,True,483,39393.93231,1,0
3774,2558,40,F,Clerk,210.469117,12,328.1889222,495.3840572,224.3555936,Real Estate,0.240062509,Short-term,High,False,True,False,738,42643.26206,1,0
3775,2861,43,M,Nurse,260.9340708,17,274.632971,507.8556471,181.1586877,Real Estate,0.179358265,Short-term,High,False,True,False,734,49957.87239,1,0
3776,387,59,F,Doctor,977.0915806,6,523.0730409,144.5259961,387.7289332,Real Estate,0.560771987,Long-term,High,False,True,True,683,99097.44836,0,1
3777,1106,40,M,Nurse,319.2712134,14,283.7165708,47.88939697,172.9040165,Mutual Funds,0.205645626,Long-term,Low,True,True,False,519,24228.00184,2,2
3778,3315,43,M,Teacher,1033.461248,3,333.880416,228.7458355,199.2209182,Mutual Funds,0.382686089,Long-term,Low,False,True,True,535,39571.73464,1,0
3779,2782,45,M,Teacher,265.2602696,14,252.436927,418.2669777,158.67817,Stocks,0.14937547,Short-term,High,False,False,False,805,41760.86359,1,0
3780,1987,35,F,Clerk,346.3191645,12,312.9773766,213.180344,161.1943993,Mutual Funds,0.182736717,Short-term,High,True,False,True,662,23815.52665,2,2
3781,694,63,M,Engineer,901.2381685,4,543.6764248,90.70644379,416.1363393,Real Estate,0.487489653,Short-term,Medium,True,True,True,803,96155.01148,0,1
3782,1323,24,F,Clerk,309.9562688,13,320.4773391,246.161675,195.1706224,Mutual Funds,0.134651124,Short-term,Low,True,True,False,540,33272.18532,2,2
3783,1433,24,F,Clerk,270.8662387,10,225.7757693,272.6788693,217.1513479,Bonds,0.14513077,Long-term,Low,True,True,False,545,33407.71244,2,2
3784,494,70,F,Lawyer,1013.208444,6,556.696065,255.4464624,391.3395533,Stocks,0.579715945,Long-term,Medium,True,True,True,624,106105.4645,0,1
3785,3384,38,M,Clerk,1010.807438,5,331.2044541,197.440014,88.82365984,Mutual Funds,0.468655121,Long-term,Low,False,True,True,551,48762.68727,1,0
3786,1787,33,F,Clerk,318.9238759,12,360.8686965,253.4486042,154.1118868,Mutual Funds,0.10609006,Long-term,Low,False,True,True,675,29152.38397,2,2
3787,3142,41,M,Nurse,1049.73362,6,325.9602147,208.4204394,77.79309349,Bonds,0.42140124,Long-term,Medium,True,False,True,558,29902.17973,2,2
3788,1885,36,F,Clerk,271.9325857,14,266.4260042,211.1701713,223.4165389,Bonds,0.150571068,Long-term,Medium,True,True,True,571,34180.48207,2,2
3789,1794,29,F,Teacher,348.7500358,15,258.7166631,223.9727168,146.60779,Mutual Funds,0.186262382,Long-term,Medium,False,True,True,576,22047.77441,2,2
3790,2869,24,M,Clerk,328.9797538,16,196.2402799,543.302514,254.763949,Stocks,0.183999478,Short-term,High,False,False,False,737,44717.85023,1,0
3791,2084,35,M,Nurse,251.0746306,15,309.2972137,492.6150498,177.3143665,Stocks,0.186577185,Short-term,Medium,False,True,False,678,42222.00158,1,0
3792,15,56,M,Doctor,1012.875336,2,453.7052862,246.6406222,410.7143791,Real Estate,0.484017685,Long-term,Medium,True,False,False,631,96290.2482,0,1
3793,1836,32,M,Clerk,271.0012975,16,298.9213425,228.2102091,198.8720332,Mutual Funds,0.217855122,Short-term,Low,True,False,True,525,35620.28754,2,2
3794,2394,33,M,Teacher,309.2872712,14,327.2356213,489.0517586,231.8890916,Real Estate,0.108985076,Short-term,High,False,False,False,752,38579.34189,1,0
3795,2304,32,M,Nurse,256.0701237,19,280.486691,529.5531966,184.9530348,Stocks,0.225677019,Short-term,Medium,False,False,True,719,34897.50898,2,2
3796,582,56,F,Doctor,994.835621,6,481.5523282,227.0231764,428.8801537,Stocks,0.469520011,Long-term,Medium,True,True,True,724,105011.817,0,1
3797,1883,28,M,Clerk,311.0931748,15,279.4809548,185.6773513,173.5371496,Bonds,0.174625738,Long-term,Medium,True,False,False,579,30532.18601,2,2
3798,2619,33,F,Teacher,244.4290617,13,371.3484979,483.0942422,183.1985764,Stocks,0.147478507,Short-term,High,False,True,True,743,29947.85742,2,2
3799,3081,36,M,Nurse,1031.378067,7,250.3982343,207.8843285,156.1705178,Mutual Funds,0.403032118,Long-term,Low,False,True,True,527,38888.59339,1,0
3800,3395,27,F,Clerk,1047.162911,4,258.1733344,147.4322244,263.4918564,Mutual Funds,0.449264423,Long-term,Low,True,False,True,472,39311.90699,1,0
3801,1057,36,F,Clerk,285.6760327,14,394.5480145,170.5031703,150.1300641,Mutual Funds,0.181823773,Long-term,High,True,False,True,661,28379.843,2,2
3802,1877,24,F,Nurse,296.0503536,13,300.8051855,263.1205597,208.2991117,Bonds,0.208942256,Long-term,Low,True,True,True,630,19547.90653,2,2
3803,3962,29,F,Nurse,1003.01254,4,281.0008822,226.7928109,272.520322,Bonds,0.349310924,Long-term,Low,False,False,False,525,38022.22429,1,0
3804,815,61,M,Engineer,941.0237239,6,537.064308,146.6177974,336.3291375,Stocks,0.463280104,Long-term,High,True,False,True,743,90589.6038,0,1
3805,1302,31,M,Teacher,335.1081884,13,353.2378361,241.3837894,207.5392798,Bonds,0.287353634,Long-term,Low,True,True,True,645,29841.87305,2,2
3806,75,63,M,Lawyer,947.8585488,3,484.5703831,151.8422443,434.2944864,Stocks,0.51228414,Short-term,Medium,False,True,True,695,105229.0242,0,1
3807,3289,40,M,Clerk,953.1634025,6,297.0133624,242.3100009,251.107342,Bonds,0.365496351,Long-term,Low,True,True,True,516,36227.09302,1,0
3808,2649,51,F,Nurse,385.9474257,15,380.7125506,503.0692004,214.5960479,Stocks,0.243638963,Short-term,Medium,False,True,False,742,31681.48422,2,2
3809,2862,32,F,Teacher,266.9747527,15,284.7991786,536.4586616,138.7892334,Real Estate,0.207788462,Short-term,High,True,False,False,712,33121.52696,2,2
3810,2030,40,M,Teacher,328.7970065,19,243.970761,468.4879912,256.9379914,Real Estate,0.277749473,Short-term,High,False,True,False,675,44603.52585,1,0
3811,2225,36,M,Nurse,343.7710347,14,250.6427422,507.8898836,193.0484908,Stocks,0.179725562,Short-term,Medium,True,True,False,771,38396.70678,1,0
3812,2234,38,M,Nurse,356.9610001,14,377.1594973,496.0867841,170.8418316,Stocks,0.273141086,Long-term,High,False,False,False,639,47082.996,1,0
3813,3043,30,F,Clerk,1087.914833,4,244.2266283,210.6017052,166.6598373,Bonds,0.411539244,Long-term,Low,False,True,True,540,39138.42994,1,0
3814,3009,32,M,Teacher,972.1323163,4,314.3046524,141.7422597,242.4041848,Bonds,0.447778155,Long-term,Low,True,True,True,561,44812.38194,1,0
3815,130,63,F,Doctor,994.9393138,2,475.3161915,205.211974,383.8526357,Real Estate,0.536885726,Long-term,Low,True,True,False,672,92958.54108,0,1
3816,2847,31,F,Teacher,354.4062249,10,253.3222752,432.3481414,192.151321,Stocks,0.241431708,Short-term,Medium,False,True,True,834,40933.40585,1,0
3817,2150,41,M,Nurse,256.5011312,17,306.9365006,416.9886248,208.6347433,Stocks,0.152958528,Short-term,Medium,False,False,True,758,26183.91636,2,2
3818,1112,28,F,Clerk,323.2740897,16,315.4607818,142.060774,234.2968421,Mutual Funds,0.179858566,Long-term,High,True,False,True,618,30173.2972,2,2
3819,1195,25,F,Clerk,254.9314723,12,334.6733802,140.9043013,132.2710117,Mutual Funds,0.169976601,Long-term,Low,True,False,True,579,33895.91009,2,2
3820,3627,32,M,Teacher,1005.996298,6,195.2899787,191.7310269,176.9534595,Bonds,0.325610561,Short-term,Low,False,True,True,594,38307.29655,1,0
3821,3847,30,M,Clerk,1010.948217,7,297.1448724,169.101693,137.0864822,Mutual Funds,0.412734031,Long-term,Low,False,True,True,593,41694.00183,1,0
3822,2097,34,F,Clerk,148.2418329,13,265.6371772,519.598138,169.3551514,Stocks,0.248434381,Short-term,High,False,True,False,796,35341.50308,2,2
3823,2715,33,F,Teacher,328.2529119,11,358.2441519,465.5082519,192.0150399,Stocks,0.181930683,Short-term,High,False,True,False,786,33956.14914,2,2
3824,256,56,M,Engineer,1072.287797,3,531.2535872,210.0088117,379.1066709,Stocks,0.44470671,Long-term,High,False,True,True,733,102965.4432,0,1
3825,498,64,M,Lawyer,1070.295346,7,527.9383918,198.5796923,356.3722962,Real Estate,0.52001976,Long-term,Medium,False,True,True,754,104398.9176,0,1
3826,2467,39,F,Nurse,258.5875438,19,275.692754,502.180653,148.9577249,Real Estate,0.13302295,Short-term,High,True,True,True,781,46904.92072,1,0
3827,1218,24,F,Teacher,289.5676088,15,316.1103324,142.4055042,146.7788481,Bonds,0.147238965,Short-term,Medium,True,True,True,505,25993.10928,2,2
3828,2637,39,M,Nurse,294.880885,13,274.9399001,481.155745,240.4499207,Real Estate,0.190495319,Short-term,Medium,False,False,False,821,35849.35057,2,2
3829,3854,33,F,Nurse,1005.625551,2,282.3590341,275.7156068,157.283068,Mutual Funds,0.396818354,Short-term,Low,True,True,True,441,48131.84632,1,0
3830,1884,31,F,Clerk,236.3080095,14,296.637682,175.2915598,296.7067566,Bonds,0.18563499,Long-term,Low,True,True,True,575,35160.83258,2,2
3831,2607,41,M,Clerk,391.673705,15,349.2443361,541.2958692,214.3504148,Real Estate,0.153609068,Short-term,Medium,True,False,False,745,38868.23648,1,0
3832,761,57,M,Lawyer,962.1870086,7,525.1266964,216.3087824,360.9195082,Real Estate,0.548467926,Long-term,High,True,True,False,709,101890.9095,0,1
3833,3867,34,F,Nurse,1051.27887,5,286.3429895,177.640886,157.3142985,Mutual Funds,0.416273936,Long-term,Low,False,False,True,493,36451.17063,1,0
3834,1907,43,M,Teacher,301.5955923,14,307.5232317,201.6600876,143.7349976,Mutual Funds,0.195471883,Short-term,Medium,False,False,True,524,30157.9484,2,2
3835,1762,29,F,Teacher,263.8399935,12,281.1569303,186.8422373,241.897593,Bonds,0.23853132,Long-term,Low,True,True,True,629,34108.76906,2,2
3836,2713,35,F,Teacher,325.2532021,13,372.9886171,464.2479148,221.354278,Stocks,0.154443738,Short-term,High,True,False,True,835,44522.61892,1,0
3837,3161,30,F,Nurse,961.4785312,7,263.0626188,276.5044574,200.0301753,Bonds,0.374091961,Long-term,Low,False,True,True,539,29542.47796,2,2
3838,2769,28,M,Nurse,294.6414378,13,276.4672625,459.1621309,303.1970176,Real Estate,0.114434996,Long-term,High,False,False,True,717,44710.15665,1,0
3839,2562,37,M,Clerk,338.8188778,15,307.1777592,454.7592233,231.5999001,Stocks,0.292789308,Short-term,Medium,True,False,True,777,32662.79284,2,2
3840,2974,22,M,Teacher,295.2601094,11,344.4160252,512.3421575,250.4409114,Real Estate,0.246561077,Short-term,High,False,True,False,695,27913.252,2,2
3841,3086,38,F,Nurse,1054.720899,5,179.786671,186.5868371,194.645863,Bonds,0.409341651,Long-term,Low,False,False,True,490,50379.12806,1,0
3842,2397,38,F,Clerk,327.4918442,18,288.4721324,469.0916081,212.1234844,Real Estate,0.241924509,Short-term,Medium,True,True,False,805,40902.92914,1,0
3843,3480,39,M,Nurse,1009.06077,5,310.1011625,262.5957725,186.588716,Mutual Funds,0.395216371,Short-term,Low,True,False,False,551,39077.29805,1,0
3844,2693,49,M,Nurse,330.3966357,13,312.9016788,559.3233734,359.9783607,Stocks,0.182268429,Short-term,High,False,True,False,820,48691.98829,1,0
3845,1734,26,M,Nurse,257.7033789,19,223.4062124,150.838789,318.1339937,Mutual Funds,0.146369831,Long-term,Low,False,False,True,618,27332.21317,2,2
3846,566,48,F,Engineer,843.5317082,7,455.7894645,205.1662513,494.8123196,Stocks,0.512608922,Short-term,High,True,True,False,726,103951.7448,0,1
3847,2590,34,F,Nurse,262.797671,18,255.5812203,533.8758906,121.9096318,Real Estate,0.127216586,Long-term,High,False,False,False,767,45918.11969,1,0
3848,3789,47,F,Nurse,1026.549371,5,312.7412207,139.7033733,165.9892909,Mutual Funds,0.333458482,Long-term,Low,False,True,True,473,38020.93588,1,0
3849,3561,32,M,Nurse,1069.341667,4,364.1551146,243.7982952,165.1910207,Mutual Funds,0.397796047,Short-term,High,True,False,True,508,38036.78728,1,0
3850,1086,34,F,Nurse,301.6712005,17,325.1805955,259.7785952,193.8552799,Bonds,0.160388987,Long-term,Medium,False,True,True,608,31850.40734,2,2
3851,3420,31,F,Teacher,974.7321071,3,336.9820148,212.4063604,94.53911334,Bonds,0.411314419,Long-term,Low,True,True,True,541,34422.33437,2,2
3852,2922,30,F,Nurse,222.4481237,16,296.9072861,507.5155159,172.3282579,Stocks,0.203892429,Short-term,High,False,False,False,833,40822.54185,1,0
3853,2560,24,M,Teacher,265.1314881,16,324.7356683,458.9179168,222.1954115,Stocks,0.200961792,Short-term,High,False,False,False,767,45345.96147,1,0
3854,3082,29,F,Clerk,946.0522924,3,381.6424789,312.2317156,265.6222133,Bonds,0.439472299,Long-term,Low,False,False,True,598,40799.56385,1,0
3855,2855,43,F,Teacher,310.6940595,15,243.4196882,480.3001005,185.8219153,Real Estate,0.179807332,Long-term,High,False,False,False,787,44230.73482,1,0
