,Age,Gender,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,TotalIncome,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,CreditScore,Spend_class
3310,35,1,1033.412009,3,292.9816647,291.039517,192.1012298,40307.3934,0,0,0,0,1,0,611,0
3311,36,0,357.5742554,14,349.8968674,594.8897173,189.0414953,47251.66313,0,0,0,0,0,1,743,0
3312,22,1,388.1027289,15,309.0302565,228.9182607,155.1948717,33503.27761,0,0,0,0,0,1,581,2
3313,40,1,291.6466272,15,261.1519879,601.0584798,153.9672788,40724.94729,1,0,0,0,0,0,823,0
3314,26,1,287.0715077,12,216.9385357,482.674867,205.2256849,36864.94583,0,0,0,0,0,1,800,0
3315,61,0,1025.198613,7,474.1861927,235.4128396,355.1474971,111179.9855,0,1,0,0,0,0,748,1
3316,29,0,245.4452522,17,290.0375765,145.2213327,202.4885525,32514.33263,0,0,0,0,0,1,640,2
3317,31,1,305.1794446,16,304.5363335,213.2990963,182.5838108,22152.22049,0,0,0,0,1,0,608,2
3318,63,0,1091.742688,7,489.776049,187.0440426,547.3658579,107489.3195,0,0,1,0,0,0,801,1
3319,28,1,281.6292096,15,319.0507814,194.3246444,172.3447365,27384.15897,0,0,0,0,1,0,627,2
3320,51,1,1012.223487,2,478.0416022,191.005397,355.2380444,95375.59701,0,1,0,0,0,0,628,1
3321,62,1,950.7872175,9,500.894817,142.887846,424.7511242,108466.7227,0,1,0,0,0,0,758,1
3322,27,0,354.3865012,15,347.428261,169.573119,221.9210739,24513.07771,0,0,0,0,0,1,567,2
3323,34,0,338.8068978,12,330.9620856,509.3296355,232.9389781,33352.71418,0,0,0,0,0,1,732,2
3324,35,0,389.2515121,15,341.3522674,545.0044112,136.3889878,42679.03844,0,0,0,0,0,1,718,0
3325,35,0,301.2564737,16,328.0344703,523.7908512,163.3273461,37626.14591,0,0,0,0,0,1,694,0
3326,29,1,337.125524,14,305.8307207,127.9882938,165.086653,26703.79419,0,0,0,0,0,1,568,2
3327,24,1,295.8243508,13,277.5726644,284.0917464,144.0292422,25829.46891,0,0,0,0,1,0,568,2
3328,37,1,961.4314183,7,317.1047399,175.5345394,169.0692395,39876.61602,1,0,0,0,0,0,492,0
3329,53,1,989.5087172,2,519.630761,202.1890581,411.7042756,93928.97653,0,0,0,1,0,0,673,1
3330,35,0,981.150206,3,307.7652284,277.3710918,247.6186471,44496.08342,0,0,0,0,1,0,613,0
3331,36,0,291.2236706,19,245.0086034,411.1704452,146.7153685,29866.08747,1,0,0,0,0,0,714,2
3332,28,1,927.6374535,2,255.686279,230.4162142,241.4657964,39398.39208,1,0,0,0,0,0,543,0
3333,40,0,211.204292,12,285.2734398,525.5993158,299.896454,48746.66723,0,0,0,0,0,1,756,0
3334,29,0,1079.483431,7,256.6168686,298.3815662,175.145735,44918.83787,1,0,0,0,0,0,502,0
3335,34,0,242.6882536,13,303.6421233,355.3602196,251.3709514,43496.17045,0,0,0,0,0,1,780,0
3336,40,1,1013.827884,6,333.6820329,222.4165838,122.3207236,42516.14965,1,0,0,0,0,0,508,0
3337,55,1,936.5244696,6,460.3772298,131.3788098,347.1558772,98605.11502,0,1,0,0,0,0,688,1
3338,30,0,318.4955621,14,328.9971672,548.0983586,258.7959891,42558.49018,0,0,0,0,0,1,728,0
3339,32,1,1061.997191,7,339.5070997,217.7846694,157.3875416,43405.94296,0,0,0,0,1,0,484,0
3340,26,1,1007.611868,5,285.2520704,244.88077,254.7619003,38615.91801,1,0,0,0,0,0,591,0
3341,41,1,272.3297446,16,348.3512208,203.5448467,178.0011063,28599.62105,1,0,0,0,0,0,589,2
3342,40,1,309.5547552,16,256.3845122,455.8057641,187.2239084,43719.65214,1,0,0,0,0,0,799,0
3343,33,1,244.0277119,18,361.9689367,560.5593858,137.0225063,35484.39448,1,0,0,0,0,0,819,2
3344,26,1,307.4593879,14,266.0733134,416.9914487,261.0352471,45352.74839,1,0,0,0,0,0,757,0
3345,26,0,254.3986108,14,350.7773986,154.7116011,251.9170633,34031.00712,0,0,0,0,1,0,625,2
3346,33,1,376.9024867,15,216.5329669,204.2482908,241.6895011,33081.26631,0,0,0,0,0,1,527,2
3347,30,0,979.1367811,6,244.1026905,161.5751052,148.9048319,38282.7317,0,0,0,0,1,0,542,0
3348,33,1,299.0356343,15,333.0221751,232.3724538,173.1918407,21227.84969,0,0,0,0,1,0,614,2
3349,29,1,278.7591652,12,232.5275753,413.4880569,228.2957378,39519.3143,0,0,0,0,1,0,757,0
3350,67,0,1004.531316,3,508.0782138,141.020232,364.6668942,95770.46198,0,0,1,0,0,0,690,1
3351,19,1,288.3097632,14,261.5774617,162.5742094,158.4050551,31962.06587,0,0,0,0,1,0,637,2
3352,27,0,1032.300652,6,176.8933898,231.1133816,217.9255121,38256.28657,0,0,0,0,1,0,566,0
3353,64,0,1007.492591,2,499.2205965,198.5027112,450.8342817,102304.216,0,1,0,0,0,0,732,1
3354,28,1,456.7186324,16,243.3554326,471.1898573,260.2822802,36139.79723,0,0,0,0,0,1,724,2
3355,29,1,293.984347,14,233.053708,450.2774011,211.738728,42562.5562,0,0,0,0,0,1,768,0
3356,33,0,918.7565202,5,344.6261251,79.10419418,142.3212121,39750.06436,0,0,0,0,1,0,585,0
3357,26,0,303.3357589,14,247.2242832,142.8663519,254.8204222,38085.32119,0,0,0,0,0,1,586,0
3358,69,0,1025.04748,5,477.5452403,281.2739655,371.8609656,97523.81811,0,0,1,0,0,0,714,1
3359,27,1,279.0316132,15,306.2389173,501.5015865,177.7780918,41096.78416,1,0,0,0,0,0,751,0
3360,27,0,366.8627388,13,250.5591003,552.9450467,220.5015977,40090.32849,0,0,0,0,1,0,737,0
3361,29,0,257.4282813,17,276.5168499,170.5313838,281.2637219,29002.85405,1,0,0,0,0,0,600,2
3362,32,1,251.4802355,13,324.9603065,141.1503791,228.9752119,34572.22318,0,0,0,0,0,1,524,2
3363,55,0,1011.799074,6,487.4255397,170.1326405,334.467303,106270.0209,0,1,0,0,0,0,651,1
3364,33,0,962.3558983,5,275.0825908,170.2125576,267.773618,33160.53841,0,0,0,0,1,0,601,2
3365,61,0,912.7421989,2,559.6883447,298.8114501,384.4408851,97105.92606,0,1,0,0,0,0,677,1
3366,40,0,246.3830692,12,212.2830111,537.747138,209.5293362,36554.86038,1,0,0,0,0,0,776,0
3367,33,0,278.9516049,12,364.1143644,185.4595779,213.1804484,30347.16466,1,0,0,0,0,0,553,2
3368,58,0,1038.583236,9,542.3319164,299.3705309,419.5012511,103143.1546,0,1,0,0,0,0,661,1
3369,31,0,254.4817833,13,281.7884452,540.2360678,201.0943997,34376.3346,0,0,0,0,0,1,698,2
3370,56,0,999.5981147,5,489.663058,185.8137228,324.942489,94832.98803,0,0,1,0,0,0,594,1
3371,35,1,308.0154546,18,293.621979,423.9173856,288.7846583,42934.8774,1,0,0,0,0,0,793,0
3372,34,1,322.8585689,11,293.2362811,186.9500517,184.2619036,27109.06561,1,0,0,0,0,0,595,2
3373,36,0,986.984431,3,331.1363016,146.6462011,238.6815234,48135.87017,0,0,0,0,0,1,535,0
3374,36,1,1012.24592,5,237.452301,175.3515561,202.1022606,41564.248,0,0,0,0,1,0,570,0
3375,42,1,993.9000124,9,307.4599819,171.2817425,260.4514507,46959.09744,0,0,0,0,0,1,488,0
3376,38,0,308.362821,15,266.5763216,527.8848315,163.641874,41727.87022,1,0,0,0,0,0,805,0
3377,31,0,1061.039845,4,302.0927999,114.4323769,229.2338436,41285.91164,0,0,0,0,0,1,507,0
3378,31,1,282.6996887,12,295.3704452,225.3400614,200.7589827,28516.53487,0,0,0,0,0,1,589,2
3379,33,0,312.9268997,18,282.2665906,456.371851,183.6055572,42649.12469,0,0,0,0,1,0,676,0
3380,22,1,271.4663268,13,261.153405,266.9717267,270.0718223,36336.97834,0,0,0,0,1,0,516,0
3381,60,0,962.5345738,5,386.5857332,224.8091768,478.9679061,97919.97254,0,1,0,0,0,0,734,1
3382,35,0,332.7270101,16,294.1103539,438.1664269,244.2309206,29416.92789,0,0,0,0,0,1,724,2
3383,62,1,985.3848001,7,569.0953764,217.3195227,432.1142144,94536.8097,0,1,0,0,0,0,776,1
3384,31,1,1018.99459,5,305.7601807,255.7092702,126.1754582,52154.92374,0,0,0,0,0,1,555,0
3385,30,0,289.7688835,15,287.8164674,587.7390247,251.2719125,42164.65835,0,0,0,0,1,0,841,0
3386,29,1,399.863415,17,182.1488254,522.3202437,229.5599632,41953.12205,1,0,0,0,0,0,698,0
3387,64,1,1027.868177,4,533.7669324,154.1399836,364.3456904,87174.66064,0,1,0,0,0,0,634,1
3388,34,1,1015.564588,2,244.8133332,167.720038,233.8736666,36610.81603,0,0,0,0,1,0,623,0
3389,35,0,268.587398,14,315.6638306,526.9925681,156.5694089,39882.32408,0,0,0,0,1,0,741,0
3390,35,0,236.3174465,15,286.5635843,439.9129701,212.969424,40312.33632,1,0,0,0,0,0,707,0
3391,35,1,302.7929495,14,374.8298825,469.2468624,210.7579454,37615.97602,0,0,0,0,0,1,860,0
3392,41,0,1003.063011,8,277.0597574,261.863475,147.976053,40754.90268,0,0,0,0,0,1,490,0
3393,70,0,978.9429388,9,489.8671636,132.3280266,482.4962934,110758.3175,0,0,0,1,0,0,688,1
3394,33,1,1012.105614,3,385.7067769,203.7213433,265.2112258,43927.18918,0,0,0,0,1,0,587,0
3395,30,1,412.0914183,15,345.4901189,187.1058326,134.2575501,25718.66862,0,0,0,0,1,0,590,2
3396,26,0,340.9640504,14,339.6074095,265.9011969,245.6018772,33737.94283,0,0,0,0,1,0,578,2
3397,58,1,1029.86208,2,467.8407606,232.0229681,426.6124032,97203.02309,0,1,0,0,0,0,722,1
3398,34,0,1018.305656,1,319.5357941,201.8472884,245.1705496,35706.23422,0,0,0,0,1,0,536,2
3399,29,0,338.7202881,17,334.409043,155.6400243,148.7640716,33517.57669,0,0,0,0,0,1,647,2
3400,32,0,353.4881602,15,288.9233744,459.979806,273.4181951,34580.94181,1,0,0,0,0,0,764,2
3401,25,1,253.1921883,16,310.5120013,225.9743507,155.8614307,31896.78031,0,0,0,0,0,1,513,2
3402,29,0,255.7142998,12,249.9566255,540.1033593,137.620727,38440.68784,1,0,0,0,0,0,791,0
3403,34,1,1030.056655,2,197.5558852,106.8435249,147.6506168,43517.05941,0,0,0,0,1,0,518,0
3404,27,1,317.1204136,13,251.2658536,295.9548269,206.338626,27118.10313,0,0,0,0,0,1,583,2
3405,35,0,251.8298644,16,293.5994214,528.4216356,178.2845866,43934.45476,1,0,0,0,0,0,775,0
3406,38,1,334.7247159,16,310.752616,484.4930356,164.7967654,35334.45667,1,0,0,0,0,0,812,2
3407,20,0,310.3365872,13,371.9353939,100.87032,238.5124991,22608.48287,1,0,0,0,0,0,666,2
3408,54,0,952.9326016,5,487.8399252,167.6214618,368.6122537,97101.2038,0,0,1,0,0,0,688,1
3409,40,1,351.7254082,17,269.1005579,446.0127091,186.6962056,43952.42331,0,0,0,0,1,0,771,0
3410,38,0,981.6053444,9,243.6330147,106.489134,115.0764412,44504.14574,0,0,0,0,0,1,544,0
3411,32,0,322.0728794,11,358.3705472,543.8496152,255.4702069,35102.63198,0,0,0,0,0,1,902,2
3412,29,0,224.5474573,19,260.5035454,445.8750246,165.4775721,46083.9003,0,0,0,0,0,1,818,0
3413,62,1,1018.346703,5,544.8248292,270.2642937,399.2015484,99635.83268,0,0,0,1,0,0,660,1
3414,41,1,319.7526532,14,362.5338059,556.6005792,207.7857285,35892.62253,1,0,0,0,0,0,712,2
3415,61,0,925.7289953,3,455.7199067,280.1160861,471.5922616,93955.93613,0,0,0,1,0,0,739,1
3416,40,1,955.808433,7,337.6961161,162.89304,92.36573689,43192.1989,1,0,0,0,0,0,538,0
3417,31,1,304.3972826,13,289.1127442,231.6251518,255.7510529,39000.15227,0,0,0,0,1,0,548,0
3418,35,1,1030.231133,4,294.6544096,176.4170692,98.8385587,39134.79711,1,0,0,0,0,0,694,0
3419,61,1,979.7783179,4,497.7818324,139.2886894,433.4780557,100628.2394,0,0,1,0,0,0,790,1
3420,54,0,1005.225419,4,511.1792392,187.3134532,464.6552253,96652.19414,0,0,1,0,0,0,657,1
3421,33,1,990.838817,5,320.3972362,191.9002255,138.0780502,41562.4625,1,0,0,0,0,0,515,0
3422,37,0,298.1287145,17,232.1560303,507.3410709,149.6146162,49271.86682,0,0,0,0,0,1,711,0
3423,49,0,976.0304513,3,360.7380364,201.526358,351.9397713,98247.71616,0,1,0,0,0,0,701,1
3424,38,1,272.5399583,14,341.8174028,529.5119776,297.1407081,40474.52115,0,0,0,0,1,0,729,0
3425,18,0,274.2422343,15,295.3365349,171.1734252,169.5713284,27909.91026,0,0,0,0,1,0,528,2
3426,27,0,346.2387424,14,354.1361712,152.884833,247.3979356,34076.14242,1,0,0,0,0,0,591,2
3427,63,0,1011.345458,1,494.6028437,240.1011646,424.4307307,100085.7654,0,0,1,0,0,0,749,1
3428,43,1,277.4941153,15,287.2210426,537.575258,218.0640517,38097.98203,1,0,0,0,0,0,835,0
3429,57,0,1009.056891,6,511.5813639,175.5292258,394.8623257,96121.7451,0,0,1,0,0,0,685,1
3430,46,0,1024.94493,8,525.1998517,258.4076431,320.6416415,99608.93771,0,0,1,0,0,0,728,1
3431,28,0,203.9973879,15,342.1856783,470.9608021,248.9638453,35071.23527,0,0,0,0,0,1,699,2
3432,35,1,291.3071567,16,243.3721122,547.2609526,191.9995379,44240.94807,0,0,0,0,0,1,715,0
3433,25,1,288.7056619,17,289.8642522,233.0513395,228.5642148,25367.56887,1,0,0,0,0,0,634,2
3434,53,0,997.947418,1,462.959974,208.031544,419.283249,104816.9985,0,0,0,1,0,0,680,1
3435,26,1,387.1208441,17,260.5262928,159.8432172,192.2045554,20769.99468,0,0,0,0,0,1,574,2
3436,30,1,1018.73926,4,222.7386899,250.1937312,210.7864905,40889.13407,0,0,0,0,0,1,431,0
3437,59,0,975.6421445,2,437.0185928,191.4394236,385.4950337,95295.74409,0,0,0,1,0,0,741,1
3438,58,0,933.7664774,6,472.6290926,200.7458567,450.3925708,98504.53856,0,0,0,1,0,0,662,1
3439,26,1,231.6755651,12,311.5286782,144.9934711,209.53113,28699.39977,1,0,0,0,0,0,642,2
3440,25,1,335.2384805,15,210.2060974,205.6613293,118.025178,32032.62602,1,0,0,0,0,0,657,2
3441,28,1,220.1539351,12,175.6564176,106.7045841,128.5476288,28595.04608,1,0,0,0,0,0,594,2
3442,29,1,347.3404097,13,321.5972587,494.1493706,196.7061068,35537.96849,0,0,0,0,1,0,735,2
3443,64,0,997.8374995,9,548.0935829,143.8823977,394.9064476,102296.2148,0,1,0,0,0,0,581,1
3444,53,1,907.1353911,5,465.5288177,123.8328113,351.1715892,110644.5804,0,0,0,1,0,0,693,1
3445,66,0,969.3638588,4,467.5352657,171.7561412,385.1065408,106812.9821,0,1,0,0,0,0,728,1
3446,40,0,358.1564376,13,308.3760281,518.3661087,242.4182309,43972.7242,0,0,0,0,1,0,690,0
3447,34,1,982.5146796,6,263.356793,133.0132967,237.1788096,42489.36388,0,0,0,0,1,0,624,0
3448,36,0,962.097775,4,339.9963913,176.6057362,92.11821439,43144.79939,0,0,0,0,1,0,538,0
3449,30,1,288.0094476,17,308.6696362,266.9752316,211.8803202,28619.8393,0,0,0,0,1,0,547,2
3450,33,0,337.7551359,18,347.4366087,592.199759,194.441533,39879.32568,0,0,0,0,0,1,818,0
3451,35,0,395.4312535,13,304.1625312,424.7925486,249.0600068,32265.94037,0,0,0,0,0,1,766,2
3452,60,0,1089.613268,6,523.6849426,262.2874832,354.5597235,106106.5823,0,0,0,1,0,0,800,1
3453,35,1,476.8512483,13,317.1095714,518.3839398,191.0750048,44684.75872,1,0,0,0,0,0,747,0
3454,59,0,944.9647609,7,431.8361696,140.1741866,440.7381179,93990.51916,0,0,1,0,0,0,757,1
3455,43,0,338.959476,14,364.8990858,454.7254894,233.513651,30103.24294,0,0,0,0,1,0,767,2
3456,54,0,1057.731824,3,546.5774745,296.0220546,452.7062223,94982.63229,0,0,1,0,0,0,723,1
3457,32,0,1042.89114,5,293.3531872,175.9177968,181.9556148,49247.20662,0,0,0,0,0,1,433,0
3458,38,1,953.449906,6,352.8696192,325.5671834,237.9019641,49237.80575,0,0,0,0,1,0,555,0
3459,56,0,944.8281347,1,435.8244733,151.4413928,463.9767035,94766.16996,0,0,1,0,0,0,738,1
3460,32,1,963.9015897,7,252.8891107,104.4005836,87.87110154,36657.32403,0,0,0,0,0,1,558,0
3461,37,1,222.9807967,18,330.0408573,235.090547,286.9817565,26431.16315,0,0,0,0,0,1,591,2
3462,27,1,331.0101421,16,245.769916,190.3353076,201.9392877,29097.95026,0,0,0,0,0,1,572,2
3463,58,0,956.2394109,4,519.385791,218.8555736,418.9186622,101725.0807,0,1,0,0,0,0,726,1
3464,34,1,1040.323789,4,344.1497102,182.0894841,237.2317805,39999.72109,1,0,0,0,0,0,516,0
3465,18,1,314.1956017,13,280.1282918,250.1787912,221.3884852,37163.91876,0,0,0,0,1,0,594,0
3466,32,1,201.5954203,10,409.9358664,470.7610582,151.1870138,44532.61538,0,0,0,0,0,1,710,0
3467,44,0,1032.149599,6,284.6974016,254.6442948,171.1622728,36729.40291,0,0,0,0,0,1,510,0
3468,31,1,297.4462895,13,347.7249865,189.0573175,287.8328324,39848.89323,0,0,0,0,0,1,614,0
3469,56,0,1038.300843,5,535.2689145,214.3006426,324.6592472,106157.8291,0,1,0,0,0,0,701,1
3470,27,1,260.9272846,12,282.0745984,288.0613191,151.437573,36735.3893,0,0,0,0,1,0,588,0
3471,28,0,319.5405417,14,300.5319791,201.6424708,183.9542584,33821.28977,1,0,0,0,0,0,495,2
3472,35,1,247.8301403,17,364.4088774,542.5711342,196.6701261,36536.85481,1,0,0,0,0,0,708,0
3473,30,0,266.7637563,14,267.5305462,496.9389329,198.1596461,28452.174,0,0,0,0,0,1,764,2
3474,40,1,1051.460158,7,274.1189294,228.3345201,226.9249238,23792.98289,0,0,0,0,0,1,581,2
3475,61,1,1019.684157,4,536.7859743,195.4614711,433.5822301,94515.72872,0,1,0,0,0,0,669,1
3476,34,1,258.0879332,15,322.0949109,441.2751099,197.2859565,31831.4738,1,0,0,0,0,0,669,2
3477,58,0,1063.023103,1,543.5759143,210.4292419,403.3322594,102005.0968,0,0,0,1,0,0,659,1
3478,37,1,296.0750217,18,288.7993089,144.3312675,185.7720118,29734.17524,1,0,0,0,0,0,603,2
3479,37,0,1011.557826,6,316.7714588,197.6034737,194.1623188,37124.95452,0,0,0,0,1,0,593,0
3480,39,0,959.7709562,6,370.3017536,217.1900847,137.2011173,40642.12112,1,0,0,0,0,0,488,0
3481,33,1,913.5597286,6,326.3780924,186.1534993,241.3420247,44679.764,0,0,0,0,1,0,454,0
3482,32,1,263.2143578,15,281.1754884,174.5036408,218.2758734,26524.84056,0,0,0,0,1,0,597,2
3483,61,1,1072.467262,2,543.3547949,234.6775432,421.2684587,105156.7157,0,1,0,0,0,0,845,1
3484,38,1,1128.838712,3,277.4665671,154.6689838,239.4001614,37586.49898,1,0,0,0,0,0,604,0
3485,22,0,335.8862457,15,328.838566,138.2434234,288.2518523,28782.37762,0,0,0,0,1,0,661,2
3486,23,1,258.1878968,13,329.2808425,172.822056,211.6200016,37606.88312,0,0,0,0,1,0,544,0
3487,35,1,295.4462049,16,311.4656359,504.7262138,238.9771399,33073.96853,0,0,0,0,0,1,703,2
3488,19,1,343.4309174,18,303.6127229,118.9276826,200.8174389,30315.18533,1,0,0,0,0,0,594,2
3489,27,1,272.7337794,14,222.1262697,642.5518449,140.3404476,43905.80296,1,0,0,0,0,0,751,0
3490,45,0,305.1952505,11,265.1722134,534.5250992,147.8805591,38536.11987,1,0,0,0,0,0,740,0
3491,43,1,201.6344731,10,305.9426449,252.0888712,243.6758837,16404.27711,0,0,0,0,1,0,698,2
3492,39,1,1015.657776,6,253.9756763,191.6951902,224.4206112,41793.59631,0,0,0,0,0,1,620,0
3493,34,0,1088.657952,5,399.5564547,228.4522198,284.8879895,50670.08454,0,0,0,0,1,0,584,0
3494,23,1,292.6850631,15,287.5111364,495.0268724,176.6741258,43283.31961,0,0,0,0,0,1,699,0
3495,23,1,398.5812445,17,291.5935022,229.7060862,253.4205481,33881.72827,0,0,0,0,1,0,658,2
3496,28,1,363.4564118,14,278.3471894,258.3187439,272.0894812,35810.04072,0,0,0,0,1,0,652,2
3497,31,0,289.7478801,16,346.3019993,548.9995301,165.1433276,43339.72168,1,0,0,0,0,0,751,0
3498,37,1,267.5035967,12,240.0930133,227.8016526,242.3638558,29309.00384,0,0,0,0,0,1,661,2
3499,30,1,266.7571055,13,359.069853,156.5495233,150.9378684,31502.21225,0,0,0,0,0,1,719,2
3500,33,0,1024.846179,6,219.1721936,230.0009844,219.0215113,37827.00662,1,0,0,0,0,0,582,0
3501,37,0,298.355834,16,348.7447779,553.6664974,171.9099204,30040.07276,1,0,0,0,0,0,791,2
3502,27,0,242.6595479,17,344.1303678,182.5606031,137.1631551,28325.56592,0,0,0,0,0,1,610,2
3503,32,0,966.9754274,3,310.3741233,118.9559821,215.889593,41533.44686,0,0,0,0,1,0,516,0
3504,38,0,346.4451776,17,234.5776056,563.9059583,88.8920518,48032.57094,1,0,0,0,0,0,718,0
3505,27,0,386.8373579,15,375.5517022,230.4809177,155.9948246,27092.86362,1,0,0,0,0,0,641,2
3506,40,1,293.773524,17,379.866142,471.0899055,223.8055481,40574.05702,0,0,0,0,1,0,816,0
3507,29,1,285.301354,16,354.7460176,241.1108915,220.7587102,28536.92351,0,0,0,0,1,0,659,2
3508,35,1,976.7803636,2,285.3231287,160.7995874,281.325606,38837.68822,0,0,0,0,0,1,538,0
3509,32,0,278.9342026,12,247.5533044,222.8758377,167.0842395,27509.49072,1,0,0,0,0,0,512,2
3510,38,0,317.1563646,14,276.2216225,209.1136449,187.3686118,36031.91347,0,0,0,0,0,1,627,2
3511,30,1,954.431924,9,273.6450508,248.9907826,162.5207983,42673.22315,1,0,0,0,0,0,489,0
3512,34,1,1005.739754,4,277.7894729,94.30993455,159.2965984,34863.49355,0,0,0,0,0,1,464,2
3513,27,1,200.0235677,14,299.0094948,169.7117075,220.2613973,34579.56855,0,0,0,0,0,1,619,2
3514,31,0,1024.727902,6,216.6321923,199.0601593,108.6518102,37849.37136,1,0,0,0,0,0,631,0
3515,24,0,394.1217504,15,353.4751444,170.0010797,305.1354017,23307.67917,0,0,0,0,0,1,566,2
3516,31,0,962.3870282,6,317.1740894,194.2701803,95.05779303,42513.68835,1,0,0,0,0,0,569,0
3517,33,1,204.7247128,14,353.6824287,385.254073,212.9712259,40112.06536,0,0,0,0,0,1,712,0
3518,35,1,976.223783,8,316.3693424,171.8897312,232.5655304,42922.0377,1,0,0,0,0,0,509,0
3519,59,1,945.4213682,3,496.8775311,201.1568671,327.7480473,96115.05582,0,1,0,0,0,0,688,1
3520,30,0,297.4081085,16,334.2167486,530.0543011,200.8936079,36721.35529,0,0,0,0,1,0,718,0
3521,26,0,379.3771192,15,290.7379708,279.5609645,166.8748441,28335.88483,0,0,0,0,1,0,635,2
3522,43,1,344.4736974,12,298.0782952,479.487201,189.9288674,38541.41622,0,0,0,0,1,0,715,0
3523,54,1,1095.256654,6,452.7501973,223.0499634,365.7115324,95037.25959,0,0,1,0,0,0,704,1
3524,24,0,303.7217792,11,294.1434547,211.7319576,282.5258339,37331.75016,0,0,0,0,1,0,599,0
3525,32,1,1056.324251,4,312.6234794,164.496618,184.4103048,39274.82422,1,0,0,0,0,0,545,0
3526,40,1,241.8572373,13,263.5176752,547.5991461,194.2838906,46346.45907,1,0,0,0,0,0,823,0
3527,35,1,1012.157449,4,329.8438268,138.8166293,182.256219,32836.34995,0,0,0,0,0,1,592,2
3528,30,1,1056.615499,6,298.6688931,221.4479678,190.8626943,31509.90283,0,0,0,0,1,0,496,2
3529,33,1,351.2481401,15,327.6478881,479.063766,131.5520977,32647.69211,0,0,0,0,0,1,759,2
3530,23,1,281.5629379,13,233.8200998,244.3810437,278.3561633,33862.37764,1,0,0,0,0,0,577,2
3531,61,0,999.9620061,4,510.7761754,208.584617,429.8841777,97391.92894,0,1,0,0,0,0,696,1
3532,61,1,1032.90663,0,439.6993661,209.5495679,424.6125846,104687.737,0,1,0,0,0,0,710,1
3533,33,1,409.6185605,13,388.7712276,388.1243495,248.4200356,46035.70858,0,0,0,0,0,1,751,0
3534,66,0,968.2803437,6,449.2709258,240.1484789,423.3796772,94435.9163,0,0,0,1,0,0,672,1
3535,59,0,1061.044391,6,528.4670458,160.7168555,354.7908438,97769.51331,0,0,1,0,0,0,622,1
3536,33,0,948.6989215,2,287.1311408,276.6497872,256.1167661,35865.45133,1,0,0,0,0,0,554,2
3537,64,0,991.7272664,4,565.2280416,211.5599028,345.8840775,101026.5313,0,0,1,0,0,0,654,1
3538,38,1,1061.709073,3,321.3443925,230.7517661,123.7939732,43147.44977,1,0,0,0,0,0,479,0
3539,29,1,1047.887627,0,319.3930525,226.219638,204.3923257,34557.85378,0,0,0,0,1,0,546,2
3540,31,0,1027.127205,5,279.8485661,306.0022866,125.2708858,42344.98183,0,0,0,0,0,1,607,0
3541,29,0,1003.567386,7,285.7172743,222.9096718,210.4310321,40172.91865,0,0,0,0,0,1,492,0
3542,38,1,386.0767378,15,302.2755389,493.2993185,120.1488992,38617.99121,0,0,0,0,1,0,802,0
3543,68,0,1021.787331,8,496.8762173,176.3614951,343.595713,104333.7618,0,1,0,0,0,0,724,1
3544,48,0,958.1292967,5,511.5394743,157.6198729,329.8213884,98718.61387,0,0,0,1,0,0,725,1
3545,31,1,281.6964946,18,220.6925521,250.4354906,145.9589878,31155.46134,1,0,0,0,0,0,527,2
3546,27,0,949.8324089,6,251.294562,149.6634189,144.0118484,36100.78136,0,0,0,0,1,0,467,2
3547,32,0,341.465424,13,292.75511,227.8941551,215.2420554,32070.17871,0,0,0,0,0,1,628,2
3548,29,0,319.3571165,17,281.268336,218.7711865,217.2150313,31575.52481,1,0,0,0,0,0,566,2
3549,63,1,988.8024909,10,514.1758091,223.9741039,358.9168647,105227.9945,0,0,1,0,0,0,735,1
3550,28,0,317.8791447,16,294.2936252,478.941566,118.0636836,40100.1844,0,0,0,0,1,0,811,0
3551,55,0,952.060069,3,493.48202,126.1426534,453.0553051,97102.98217,0,0,0,1,0,0,738,1
3552,39,1,251.8460658,18,250.7214098,289.3178077,220.1355689,33721.39711,0,0,0,0,0,1,523,2
3553,28,0,279.2583542,10,284.6331792,199.903262,189.676608,33532.62172,1,0,0,0,0,0,552,2
3554,34,0,330.1090902,16,346.6029889,260.957331,151.242494,28327.32894,0,0,0,0,1,0,685,2
3555,53,1,1027.727423,7,500.4207427,157.7098019,419.8608759,91699.08495,0,1,0,0,0,0,740,1
3556,32,1,302.9581244,14,342.9350056,236.496616,204.6174134,30604.83098,1,0,0,0,0,0,589,2
3557,36,0,864.6043322,5,321.9829284,226.2519972,229.6842506,36617.70061,1,0,0,0,0,0,582,0
3558,32,1,307.438757,13,347.1577159,400.181422,183.7314561,35519.07969,1,0,0,0,0,0,759,2
3559,31,1,341.6176243,17,253.4374283,568.052309,238.6833515,40918.04145,0,0,0,0,0,1,745,0
3560,43,1,324.4301597,13,332.4912528,529.887008,209.3982258,46331.78891,0,0,0,0,0,1,696,0
3561,33,0,1033.24475,2,344.1632375,181.5975553,188.4528588,44577.62902,0,0,0,0,1,0,560,0
3562,43,0,1008.745654,2,225.3097168,283.2656666,234.6768509,41877.15057,1,0,0,0,0,0,579,0
